ID,LIMIT_BAL,SEX,EDUCATION,MARITAL_STATUS,AGE,INSTALLMENT_1,INSTALLMENT_2,INSTALLMENT_3,INSTALLMENT_AMT_1,INSTALLMENT_AMT_2,INSTALLMENT_AMT_3,INSTALLMENT_PAID_1,INSTALLMENT_PAID_2,INSTALLMENT_PAID_3,DEFAULT.PAYMENT.NEXT.MONTH
27790,30000.0,FEMALE,graduate school,SINGLE,25,0,0,0,27396.0,27994.0,28631.0,1753.0,1786.0,1486.0,0
11297,60000.0,FEMALE,university,SINGLE,29,0,0,0,54932.0,85672.0,41483.0,1900.0,1572.0,1000.0,1
10761,90000.0,FEMALE,university,SINGLE,24,-1,-1,-2,520.0,0.0,0.0,0.0,0.0,0.0,0
6981,210000.0,FEMALE,university,MARRIED,35,0,0,0,44552.0,45831.0,46870.0,2000.0,1800.0,2000.0,0
27918,180000.0,FEMALE,graduate school,SINGLE,29,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
19756,20000.0,FEMALE,university,MARRIED,42,2,0,0,15552.0,16560.0,17278.0,1575.0,1293.0,1304.0,1
7483,70000.0,FEMALE,high school,SINGLE,26,0,0,0,28995.0,30131.0,31610.0,1600.0,2000.0,7000.0,0
23245,160000.0,FEMALE,graduate school,MARRIED,40,-1,-1,-1,661.0,2881.0,362.0,2881.0,362.0,20680.0,0
5944,100000.0,FEMALE,graduate school,MARRIED,38,0,0,0,66762.0,68566.0,65132.0,5000.0,2436.0,3000.0,0
21143,50000.0,MALE,graduate school,SINGLE,36,0,0,0,45010.0,45785.0,36131.0,1919.0,1789.0,1442.0,0
29715,20000.0,MALE,university,SINGLE,36,0,0,0,11179.0,11985.0,14372.0,1300.0,2600.0,1500.0,0
7808,180000.0,MALE,graduate school,MARRIED,42,0,0,0,124064.0,121847.0,82809.0,5087.0,2891.0,3755.0,0
21580,60000.0,FEMALE,university,MARRIED,30,0,0,0,65460.0,64128.0,62736.0,2299.0,2232.0,2152.0,1
15340,200000.0,FEMALE,university,MARRIED,36,2,2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,1
19375,370000.0,FEMALE,high school,MARRIED,33,0,0,0,18082.0,18339.0,19031.0,1628.0,1320.0,1100.0,0
18695,150000.0,FEMALE,graduate school,MARRIED,26,2,2,2,69716.0,72156.0,70507.0,5211.0,111.0,2371.0,1
19838,200000.0,FEMALE,Unknown,MARRIED,44,-2,-2,-2,0.0,1904.0,0.0,1904.0,0.0,0.0,0
8602,240000.0,MALE,graduate school,MARRIED,37,0,0,0,222976.0,227463.0,220804.0,8494.0,7762.0,7176.0,0
10642,120000.0,FEMALE,high school,SINGLE,40,0,0,0,31543.0,31641.0,32286.0,1600.0,1600.0,1200.0,1
989,360000.0,FEMALE,university,SINGLE,25,2,2,2,286732.0,290690.0,284059.0,10792.0,0.0,15000.0,0
476,60000.0,FEMALE,university,SINGLE,29,0,0,0,27199.0,28358.0,28937.0,1900.0,1400.0,1000.0,0
10155,100000.0,MALE,university,MARRIED,56,0,0,0,96392.0,87986.0,89230.0,4424.0,3600.0,3000.0,0
11823,230000.0,FEMALE,graduate school,MARRIED,35,-1,-1,-1,1246.0,3284.0,4283.0,3312.0,4309.0,3549.0,0
17656,130000.0,FEMALE,graduate school,MARRIED,40,-1,-1,-1,989.0,989.0,989.0,991.0,991.0,991.0,0
3044,70000.0,FEMALE,graduate school,MARRIED,40,2,0,0,45251.0,42685.0,45674.0,1800.0,3700.0,0.0,1
4264,30000.0,FEMALE,high school,3,52,1,2,2,10033.0,6486.0,7064.0,0.0,3192.0,0.0,1
16059,140000.0,FEMALE,university,SINGLE,29,0,0,2,122662.0,123536.0,104817.0,6504.0,4000.0,4500.0,0
14925,280000.0,FEMALE,university,MARRIED,38,0,0,0,237821.0,223180.0,237301.0,11000.0,20000.0,10000.0,0
8084,220000.0,MALE,graduate school,MARRIED,36,-1,-1,-1,16783.0,4861.0,2267.0,4880.0,2267.0,1350.0,0
7841,150000.0,FEMALE,high school,SINGLE,23,0,0,0,6319.0,8190.0,6686.0,2000.0,1000.0,1000.0,0
25566,80000.0,FEMALE,graduate school,SINGLE,26,0,0,0,76157.0,79874.0,80171.0,5000.0,3500.0,3000.0,0
24373,50000.0,MALE,university,MARRIED,47,-1,-1,-1,390.0,390.0,780.0,390.0,780.0,390.0,0
22161,300000.0,FEMALE,university,SINGLE,29,0,0,0,164437.0,140536.0,124802.0,5100.0,6001.0,3500.0,0
17242,20000.0,FEMALE,university,SINGLE,38,0,0,0,15925.0,16883.0,17536.0,1618.0,1661.0,1046.0,0
29924,360000.0,MALE,graduate school,SINGLE,35,-1,-1,-1,200.0,317.0,12349.0,317.0,12357.0,0.0,0
14457,210000.0,MALE,university,3,27,0,0,0,81387.0,82679.0,84014.0,3883.0,4000.0,3008.0,0
14842,210000.0,FEMALE,graduate school,MARRIED,35,0,0,0,142422.0,143650.0,0.0,6500.0,0.0,0.0,0
8412,120000.0,MALE,graduate school,SINGLE,27,-1,-1,-1,880.0,880.0,880.0,880.0,880.0,880.0,0
3978,310000.0,FEMALE,university,MARRIED,41,-1,-1,-1,530.0,7233.0,4158.0,7233.0,4318.0,8408.0,0
9825,210000.0,MALE,university,MARRIED,46,-2,-2,-2,0.0,1828.0,765.0,1828.0,765.0,0.0,0
11255,290000.0,FEMALE,high school,MARRIED,43,-1,-1,-1,1994.0,390.0,390.0,390.0,390.0,390.0,0
17505,220000.0,FEMALE,graduate school,SINGLE,29,-2,-2,-2,0.0,799.0,0.0,799.0,0.0,5501.0,0
11632,50000.0,MALE,high school,MARRIED,58,0,0,0,31236.0,30141.0,18683.0,3088.0,1500.0,651.0,0
9969,50000.0,FEMALE,graduate school,SINGLE,26,1,-2,-2,0.0,0.0,0.0,0.0,0.0,6954.0,0
12817,30000.0,MALE,university,MARRIED,34,0,0,0,28893.0,26807.0,27942.0,2000.0,2000.0,940.0,1
15352,160000.0,FEMALE,high school,MARRIED,44,0,-1,-1,6061.0,1594.0,2904.0,2000.0,3037.0,0.0,0
6855,180000.0,MALE,graduate school,MARRIED,35,1,2,2,133424.0,134835.0,131176.0,5000.0,0.0,11000.0,1
24132,60000.0,MALE,graduate school,SINGLE,25,0,0,0,55656.0,58740.0,59257.0,4041.0,2227.0,14682.0,0
18335,20000.0,FEMALE,graduate school,SINGLE,22,0,0,0,23050.0,22101.0,20912.0,1336.0,2502.0,1700.0,0
28350,180000.0,FEMALE,university,MARRIED,36,2,2,2,172360.0,176867.0,179020.0,9000.0,6600.0,7000.0,1
3431,240000.0,FEMALE,university,MARRIED,40,-1,-1,-1,3571.0,2298.0,2632.0,2309.0,2637.0,2.0,1
16659,50000.0,MALE,university,SINGLE,34,0,0,0,48844.0,49335.0,49236.0,1898.0,1996.0,2162.0,0
22460,170000.0,FEMALE,university,MARRIED,36,2,2,2,15570.0,15031.0,16784.0,0.0,2500.0,1500.0,0
18759,230000.0,FEMALE,university,SINGLE,30,-1,2,-1,1855.0,187.0,6254.0,0.0,6270.0,14085.0,0
5809,640000.0,MALE,graduate school,SINGLE,36,0,0,0,192325.0,68891.0,71564.0,4000.0,4000.0,3000.0,0
13353,90000.0,FEMALE,university,MARRIED,51,0,0,0,12822.0,10944.0,12255.0,1188.0,1499.0,436.0,0
6384,90000.0,MALE,university,SINGLE,29,0,0,0,86294.0,88412.0,89853.0,4400.0,4111.0,2100.0,0
25850,80000.0,FEMALE,university,SINGLE,38,-1,-1,-1,390.0,390.0,3529.0,390.0,3529.0,10207.0,0
7000,50000.0,FEMALE,high school,MARRIED,57,2,0,0,47349.0,46353.0,38081.0,1892.0,2600.0,2000.0,1
11329,250000.0,MALE,graduate school,SINGLE,30,0,0,0,6476.0,10023.0,12947.0,5000.0,5000.0,4000.0,0
4988,50000.0,FEMALE,university,SINGLE,24,0,0,0,26239.0,17824.0,17615.0,1300.0,5869.0,1000.0,0
11211,270000.0,FEMALE,university,MARRIED,65,1,-1,-1,0.0,2521.0,5145.0,2521.0,5184.0,8422.0,0
18728,200000.0,FEMALE,university,MARRIED,29,0,0,0,46139.0,59923.0,44974.0,30000.0,1300.0,2000.0,0
27144,60000.0,MALE,university,SINGLE,30,-1,-1,2,921.0,1498.0,749.0,1498.0,0.0,749.0,0
4478,100000.0,FEMALE,university,MARRIED,40,0,0,0,26702.0,26616.0,26704.0,2008.0,2000.0,2000.0,0
27995,220000.0,FEMALE,university,MARRIED,29,0,0,0,142818.0,141540.0,131810.0,5042.0,5042.0,3687.0,0
12717,200000.0,MALE,high school,SINGLE,29,0,0,-1,41151.0,21132.0,482.0,1650.0,482.0,482.0,0
26789,260000.0,MALE,graduate school,SINGLE,29,0,0,0,256503.0,254732.0,244860.0,9248.0,9021.0,8767.0,1
12263,50000.0,FEMALE,university,MARRIED,25,1,2,0,19454.0,18856.0,19590.0,0.0,1200.0,477.0,0
12352,250000.0,FEMALE,graduate school,MARRIED,32,0,0,0,255413.0,253019.0,240332.0,10500.0,12000.0,10000.0,0
20271,90000.0,FEMALE,high school,MARRIED,52,0,0,0,49115.0,50477.0,51400.0,2477.0,2400.0,0.0,0
212,210000.0,FEMALE,graduate school,MARRIED,38,1,-2,-1,0.0,0.0,250.0,0.0,250.0,0.0,1
14325,60000.0,MALE,graduate school,SINGLE,26,0,0,0,29860.0,30576.0,31962.0,1500.0,1900.0,1310.0,0
20673,100000.0,MALE,university,SINGLE,32,0,0,0,34904.0,37007.0,42076.0,3000.0,6000.0,0.0,1
25536,360000.0,FEMALE,graduate school,SINGLE,35,-1,-1,-1,1475.0,13466.0,17584.0,14200.0,17631.0,17741.0,0
23952,50000.0,MALE,university,SINGLE,24,0,0,0,52359.0,51158.0,3957.0,2064.0,1053.0,53874.0,0
22022,40000.0,FEMALE,university,SINGLE,25,0,0,0,26133.0,26896.0,27961.0,1500.0,1500.0,1500.0,1
5626,530000.0,FEMALE,graduate school,SINGLE,39,0,0,0,439330.0,407763.0,364298.0,17045.0,14089.0,11962.0,0
10407,360000.0,MALE,graduate school,SINGLE,29,-2,-2,-2,12018.0,31282.0,28823.0,32038.0,28982.0,51379.0,0
25337,50000.0,FEMALE,graduate school,SINGLE,27,0,0,0,44402.0,44977.0,46546.0,2000.0,3000.0,2400.0,0
16703,30000.0,MALE,high school,MARRIED,47,0,0,0,118587.0,89271.0,91157.0,6624.0,3000.0,31959.0,0
5743,30000.0,FEMALE,high school,SINGLE,59,2,2,2,21767.0,24764.0,24031.0,3363.0,0.0,1600.0,1
15099,270000.0,MALE,graduate school,SINGLE,32,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22535,40000.0,FEMALE,graduate school,MARRIED,40,-1,-1,-1,776.0,776.0,776.0,776.0,776.0,776.0,1
29604,50000.0,MALE,university,SINGLE,37,5,4,3,19859.0,19268.0,18687.0,0.0,0.0,0.0,0
16210,20000.0,FEMALE,university,MARRIED,46,2,0,0,16371.0,17384.0,19954.0,1289.0,2859.0,0.0,1
880,20000.0,FEMALE,university,MARRIED,43,2,0,0,15294.0,16340.0,17359.0,1300.0,1300.0,700.0,0
26996,450000.0,MALE,university,MARRIED,48,-2,-2,-2,18659.0,388.0,481.0,389.0,483.0,29707.0,0
14859,30000.0,FEMALE,high school,SINGLE,40,-1,2,-1,780.0,390.0,650.0,0.0,650.0,0.0,0
21257,200000.0,MALE,university,MARRIED,54,0,0,0,41190.0,40921.0,17702.0,2138.0,5101.0,19.0,0
10005,200000.0,FEMALE,high school,SINGLE,45,1,-2,-2,666.0,1928.0,-15.0,1937.0,0.0,1768.0,0
5947,70000.0,FEMALE,university,SINGLE,24,0,-1,0,7033.0,1602.0,28199.0,1954.0,28000.0,1250.0,1
3902,50000.0,FEMALE,university,SINGLE,27,1,2,2,8951.0,8862.0,10061.0,200.0,1500.0,0.0,1
11421,230000.0,FEMALE,university,MARRIED,36,-2,-2,-2,198.0,29430.0,22925.0,29439.0,22993.0,6167.0,1
25722,220000.0,FEMALE,university,SINGLE,38,-1,-1,-1,22145.0,5529.0,4688.0,5575.0,4716.0,1632.0,1
4460,120000.0,FEMALE,university,MARRIED,47,0,0,0,112448.0,115646.0,115767.0,6500.0,4300.0,1175.0,0
26193,200000.0,FEMALE,university,MARRIED,29,-2,-2,-2,8350.0,14139.0,3580.0,14185.0,7425.0,6386.0,1
24018,50000.0,MALE,university,SINGLE,25,-1,-1,-1,5814.0,-73.0,11427.0,0.0,11500.0,191.0,0
28032,200000.0,FEMALE,university,MARRIED,30,-2,-2,-2,42488.0,0.0,0.0,0.0,0.0,0.0,0
13963,30000.0,FEMALE,high school,MARRIED,54,2,2,2,23498.0,26400.0,25682.0,3600.0,0.0,1200.0,1
14737,110000.0,FEMALE,university,MARRIED,41,0,0,0,52388.0,41742.0,43852.0,1780.0,3306.0,1108.0,0
16729,50000.0,MALE,university,MARRIED,32,0,0,0,46827.0,48134.0,49550.0,2084.0,2500.0,1135.0,0
26656,20000.0,MALE,high school,SINGLE,24,1,2,0,20464.0,19322.0,19004.0,4.0,1640.0,1589.0,0
14288,250000.0,FEMALE,university,MARRIED,29,0,0,0,180056.0,179349.0,30349.0,4077.0,1500.0,1917.0,0
28421,420000.0,FEMALE,university,MARRIED,29,0,0,0,48455.0,34993.0,35340.0,2011.0,3000.0,20000.0,0
7258,60000.0,FEMALE,university,SINGLE,24,0,0,0,58143.0,60221.0,50135.0,3044.0,1123.0,7553.0,1
11866,280000.0,MALE,university,SINGLE,29,-1,-1,-1,330.0,9500.0,0.0,9500.0,0.0,0.0,0
29045,150000.0,FEMALE,university,MARRIED,50,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
29874,100000.0,MALE,university,SINGLE,35,0,0,0,61378.0,62756.0,64147.0,3000.0,3000.0,3500.0,0
8491,10000.0,MALE,high school,SINGLE,21,0,0,2,4797.0,6457.0,6154.0,2400.0,0.0,0.0,0
19963,260000.0,FEMALE,graduate school,MARRIED,42,0,0,-1,16827.0,8606.0,3856.0,1500.0,3856.0,13000.0,0
23606,210000.0,FEMALE,university,MARRIED,48,-1,-1,-1,1417.0,-3.0,355.0,0.0,358.0,12816.0,0
341,240000.0,FEMALE,university,SINGLE,30,-2,-2,-2,92.0,92.0,92.0,92.0,92.0,0.0,0
17188,70000.0,FEMALE,graduate school,SINGLE,29,0,0,0,40048.0,40783.0,44205.0,1700.0,4100.0,1600.0,0
22542,100000.0,FEMALE,university,MARRIED,45,0,0,0,90483.0,91893.0,91531.0,3315.0,3664.0,3157.0,0
15021,70000.0,MALE,university,SINGLE,45,1,2,2,9728.0,9423.0,12251.0,0.0,3000.0,600.0,0
8025,360000.0,MALE,graduate school,SINGLE,27,-1,2,-1,1809.0,400.0,2420.0,0.0,2420.0,2540.0,0
25914,400000.0,FEMALE,graduate school,SINGLE,37,1,-1,-1,6914.0,72574.0,42176.0,73036.0,42386.0,75865.0,0
4295,50000.0,MALE,university,SINGLE,23,1,2,0,19203.0,17242.0,18245.0,0.0,1299.0,807.0,1
4321,420000.0,FEMALE,graduate school,SINGLE,34,-1,-1,-1,13207.0,6184.0,6692.0,6222.0,9723.0,1045.0,1
27643,80000.0,FEMALE,graduate school,SINGLE,23,0,0,0,78366.0,67801.0,68034.0,2540.0,2442.0,1810.0,0
7737,50000.0,MALE,university,SINGLE,24,0,0,2,20378.0,23346.0,23670.0,3300.0,1000.0,0.0,1
23486,90000.0,FEMALE,graduate school,SINGLE,32,-1,-1,-2,7563.0,-12.0,-12.0,0.0,0.0,3242.0,0
27928,130000.0,FEMALE,graduate school,SINGLE,27,-2,-2,-2,8508.0,27049.0,0.0,27049.0,0.0,0.0,0
18879,80000.0,FEMALE,university,SINGLE,30,0,0,0,70540.0,66346.0,58421.0,2485.0,2880.0,2269.0,0
29133,330000.0,FEMALE,graduate school,MARRIED,58,-2,-2,-2,880.0,2304.0,0.0,2304.0,0.0,440.0,1
11136,90000.0,FEMALE,graduate school,SINGLE,27,0,0,0,25118.0,26128.0,25248.0,1440.0,1500.0,1500.0,0
2932,230000.0,FEMALE,graduate school,SINGLE,27,1,2,0,46628.0,45253.0,10507.0,0.0,1000.0,135.0,0
8244,360000.0,MALE,university,MARRIED,38,-1,-1,-1,696.0,546.0,-150.0,546.0,0.0,2538.0,0
13293,10000.0,MALE,high school,SINGLE,31,0,0,0,5062.0,5687.0,6132.0,1259.0,1100.0,197.0,0
28800,200000.0,FEMALE,high school,SINGLE,42,1,-1,-1,-105.0,5237.0,2297.0,10000.0,2509.0,0.0,0
23380,130000.0,FEMALE,graduate school,SINGLE,32,0,0,0,126164.0,126080.0,129104.0,6500.0,7000.0,8000.0,0
18768,250000.0,FEMALE,graduate school,SINGLE,28,0,0,0,3731.0,4695.0,7604.0,1000.0,3000.0,3000.0,0
5638,200000.0,MALE,university,SINGLE,29,0,0,0,7468.0,34399.0,36792.0,30035.0,10008.0,15011.0,0
4381,430000.0,FEMALE,graduate school,MARRIED,35,-1,-1,-1,3642.0,492.0,0.0,492.0,0.0,925.0,0
12019,260000.0,MALE,university,MARRIED,64,2,2,2,2500.0,2500.0,2500.0,0.0,0.0,0.0,1
6105,180000.0,MALE,university,MARRIED,47,-1,-1,-1,1473.0,1473.0,390.0,1473.0,390.0,390.0,1
25571,360000.0,FEMALE,university,SINGLE,34,0,0,0,282674.0,277569.0,246380.0,12200.0,10500.0,8500.0,0
13105,50000.0,MALE,high school,SINGLE,50,0,0,0,50693.0,43217.0,32829.0,1900.0,1677.0,900.0,0
14546,50000.0,MALE,university,SINGLE,23,0,0,0,47385.0,48790.0,19306.0,2472.0,1234.0,785.0,0
24038,340000.0,MALE,graduate school,SINGLE,26,0,0,0,241720.0,221836.0,206485.0,8000.0,10000.0,10000.0,0
2883,210000.0,FEMALE,graduate school,SINGLE,31,-1,-1,-1,15332.0,10000.0,19875.0,10000.0,19875.0,50000.0,0
29228,50000.0,MALE,university,SINGLE,24,-1,0,0,6701.0,8770.0,11312.0,2200.0,2700.0,2000.0,0
25504,260000.0,FEMALE,graduate school,MARRIED,32,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
14202,180000.0,FEMALE,graduate school,SINGLE,30,0,0,2,174847.0,181556.0,94532.0,12151.0,0.0,2000.0,1
8547,20000.0,MALE,university,SINGLE,26,1,4,3,19276.0,18691.0,18048.0,0.0,0.0,1000.0,0
4657,70000.0,FEMALE,high school,MARRIED,26,0,0,0,65763.0,38209.0,27874.0,3000.0,2000.0,955.0,0
15627,200000.0,FEMALE,university,SINGLE,33,-1,2,2,10111.0,2900.0,0.0,0.0,0.0,0.0,0
2981,50000.0,MALE,graduate school,SINGLE,27,0,0,0,50459.0,36307.0,27713.0,1600.0,3071.0,500.0,0
1337,70000.0,FEMALE,university,SINGLE,26,2,2,2,42583.0,43600.0,47550.0,2000.0,5000.0,0.0,1
24691,180000.0,MALE,high school,SINGLE,41,0,0,0,183047.0,182506.0,183363.0,6704.0,6973.0,7023.0,0
25606,100000.0,FEMALE,graduate school,SINGLE,26,1,-1,-1,0.0,632.0,0.0,632.0,0.0,316.0,0
23733,280000.0,FEMALE,university,MARRIED,56,2,0,0,284128.0,284204.0,284041.0,9970.0,10261.0,17003.0,1
26849,70000.0,MALE,high school,MARRIED,46,1,2,2,30040.0,29258.0,31137.0,0.0,2352.0,2531.0,0
29113,40000.0,FEMALE,high school,MARRIED,60,0,0,0,14019.0,15780.0,18519.0,2000.0,3000.0,3000.0,0
6697,230000.0,MALE,university,MARRIED,31,0,0,2,60528.0,49036.0,31226.0,5000.0,0.0,5000.0,0
14629,30000.0,MALE,university,SINGLE,38,0,0,0,20996.0,25607.0,26813.0,5000.0,2000.0,1089.0,1
293,30000.0,MALE,university,MARRIED,43,3,2,2,1700.0,2610.0,1914.0,1100.0,0.0,300.0,0
6432,240000.0,MALE,graduate school,MARRIED,37,0,0,0,191748.0,169943.0,137358.0,7000.0,4883.0,4753.0,0
14672,210000.0,FEMALE,graduate school,SINGLE,28,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
25082,270000.0,MALE,graduate school,MARRIED,54,-1,-1,-1,931.0,31838.0,11013.0,31838.0,11013.0,1196.0,0
24301,200000.0,MALE,university,SINGLE,30,0,0,0,83149.0,94976.0,106808.0,13550.0,13590.0,12356.0,0
15545,20000.0,MALE,graduate school,MARRIED,32,2,0,0,12720.0,13451.0,14786.0,1250.0,1554.0,1300.0,1
27855,60000.0,FEMALE,high school,SINGLE,27,0,0,0,39325.0,40668.0,42009.0,2000.0,2000.0,2500.0,0
8586,280000.0,FEMALE,graduate school,SINGLE,47,0,0,0,269124.0,266163.0,215177.0,11268.0,8196.0,6281.0,0
29083,260000.0,FEMALE,graduate school,MARRIED,55,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
14881,120000.0,MALE,high school,MARRIED,32,1,2,2,110826.0,113572.0,114719.0,6000.0,4500.0,4400.0,0
10549,230000.0,MALE,university,MARRIED,39,-1,-1,-1,8681.0,8681.0,8888.0,8681.0,8888.0,4932.0,0
19531,100000.0,FEMALE,university,SINGLE,34,-1,-1,-1,1919.0,1831.0,163.0,1831.0,163.0,1028.0,0
28425,220000.0,FEMALE,graduate school,SINGLE,31,0,0,0,124281.0,84575.0,93180.0,10000.0,10000.0,8000.0,0
6141,450000.0,FEMALE,university,MARRIED,53,-2,-2,-2,2542.0,2545.0,1158.0,2557.0,1273.0,1109.0,0
12356,100000.0,FEMALE,university,MARRIED,29,0,0,0,49707.0,48657.0,49699.0,2000.0,2000.0,1691.0,0
27217,130000.0,MALE,graduate school,SINGLE,49,2,2,2,68739.0,70024.0,68345.0,3000.0,0.0,5900.0,1
5268,160000.0,FEMALE,university,MARRIED,40,-1,-1,-1,671.0,671.0,671.0,671.0,671.0,671.0,0
15797,200000.0,FEMALE,university,SINGLE,25,0,0,0,195520.0,195884.0,194045.0,7080.0,8000.0,7011.0,0
27585,110000.0,MALE,university,SINGLE,51,0,0,0,25707.0,26740.0,27871.0,1400.0,1500.0,1400.0,1
16730,50000.0,MALE,high school,SINGLE,34,1,2,2,33776.0,34824.0,33988.0,1900.0,0.0,3200.0,1
9336,470000.0,MALE,graduate school,SINGLE,30,0,0,0,290137.0,294980.0,276255.0,15128.0,12235.0,10123.0,0
28947,500000.0,FEMALE,graduate school,MARRIED,37,-1,-1,-1,6694.0,17470.0,15091.0,17470.0,15091.0,1587.0,1
5460,360000.0,MALE,high school,MARRIED,53,-1,-1,-1,45421.0,68526.0,47416.0,68536.0,47427.0,48846.0,0
10424,390000.0,FEMALE,graduate school,SINGLE,29,0,0,0,196172.0,196262.0,157388.0,9599.0,10054.0,4242.0,0
20093,80000.0,FEMALE,university,MARRIED,39,0,0,0,48784.0,46401.0,39456.0,2194.0,1560.0,1421.0,0
5634,410000.0,MALE,university,MARRIED,45,0,0,0,278405.0,285415.0,279484.0,13000.0,10515.0,9884.0,0
20867,60000.0,MALE,university,SINGLE,32,1,2,2,47908.0,49823.0,48757.0,3000.0,0.0,5000.0,0
21785,320000.0,FEMALE,high school,SINGLE,25,0,0,0,66497.0,68327.0,68759.0,3084.0,3007.0,3031.0,0
18270,360000.0,MALE,graduate school,MARRIED,62,-1,-1,-1,5875.0,7279.0,6894.0,7289.0,6918.0,7148.0,0
17603,70000.0,FEMALE,high school,MARRIED,37,0,0,0,74117.0,72168.0,70177.0,2589.0,2511.0,2254.0,0
5866,320000.0,FEMALE,graduate school,SINGLE,31,-2,-2,-2,1345.0,5458.0,9572.0,5458.0,9579.0,3826.0,0
1330,20000.0,FEMALE,university,MARRIED,49,0,0,-1,13882.0,13342.0,808.0,2018.0,404.0,19000.0,0
23116,30000.0,FEMALE,high school,SINGLE,47,0,0,0,29851.0,30451.0,28115.0,1500.0,1695.0,2000.0,0
3323,160000.0,FEMALE,graduate school,SINGLE,24,0,0,-2,37000.0,0.0,0.0,0.0,0.0,0.0,0
14874,20000.0,MALE,university,SINGLE,23,1,2,0,9352.0,9059.0,9823.0,0.0,1000.0,200.0,1
8299,30000.0,FEMALE,university,MARRIED,24,0,0,0,26755.0,27828.0,29103.0,1507.0,2172.0,1523.0,1
24238,80000.0,MALE,graduate school,SINGLE,31,-1,-1,-1,6887.0,171.0,1125.0,171.0,1125.0,1613.0,0
2861,70000.0,FEMALE,graduate school,SINGLE,25,2,0,0,5730.0,7625.0,9484.0,2000.0,2000.0,2000.0,1
27739,80000.0,FEMALE,high school,SINGLE,23,0,0,0,66909.0,67465.0,65470.0,2451.0,3017.0,1557.0,0
2238,180000.0,FEMALE,graduate school,MARRIED,35,0,0,0,104335.0,108156.0,108874.0,5500.0,4000.0,4500.0,0
5660,50000.0,FEMALE,university,MARRIED,24,0,0,0,7052.0,2105.0,7358.0,2003.0,7000.0,2900.0,0
27845,180000.0,FEMALE,graduate school,SINGLE,26,-1,-1,-1,17517.0,27856.0,16285.0,28000.0,16370.0,9676.0,0
26547,500000.0,FEMALE,Unknown,MARRIED,54,0,0,0,355251.0,354394.0,359522.0,12680.0,13464.0,12821.0,0
12948,200000.0,MALE,university,SINGLE,25,0,0,0,107001.0,108619.0,110149.0,5000.0,5000.0,5000.0,1
25235,130000.0,FEMALE,university,SINGLE,25,0,0,0,128976.0,131763.0,128300.0,7100.0,6000.0,4200.0,0
5074,80000.0,FEMALE,university,MARRIED,41,-2,-2,-2,7274.0,6280.0,21016.0,6280.0,21115.0,14422.0,0
6439,110000.0,FEMALE,university,3,54,-1,-1,-1,316.0,316.0,632.0,316.0,632.0,150.0,0
20606,200000.0,MALE,graduate school,SINGLE,30,1,2,2,182499.0,184632.0,180260.0,6600.0,0.0,15000.0,1
15642,250000.0,FEMALE,university,MARRIED,36,0,0,0,253627.0,239250.0,245611.0,10153.0,11000.0,4701.0,0
24217,180000.0,MALE,high school,0,27,-2,-2,-2,349.0,1257.0,1097.0,1260.0,1104.0,243.0,1
3145,90000.0,FEMALE,high school,MARRIED,40,-1,-1,-1,3569.0,7319.0,7608.0,7385.0,7608.0,1720.0,0
6068,90000.0,FEMALE,university,SINGLE,28,0,0,0,81553.0,39759.0,29601.0,2000.0,1396.0,1050.0,0
17232,80000.0,FEMALE,graduate school,SINGLE,33,0,0,3,73397.0,82151.0,80296.0,10000.0,0.0,0.0,0
3056,230000.0,FEMALE,graduate school,SINGLE,40,-2,-2,-2,360.0,0.0,0.0,0.0,0.0,0.0,0
26418,240000.0,FEMALE,graduate school,SINGLE,39,0,-1,0,52595.0,238861.0,198351.0,238861.0,6678.0,7537.0,0
15152,80000.0,FEMALE,graduate school,SINGLE,23,2,2,2,74860.0,80461.0,78259.0,6865.0,37.0,2122.0,1
7433,30000.0,MALE,university,SINGLE,28,-1,-1,-1,29617.0,4096.0,2058.0,4096.0,2064.0,540.0,0
17970,50000.0,MALE,university,MARRIED,34,0,0,0,45459.0,45695.0,45866.0,2000.0,3000.0,2200.0,0
525,210000.0,FEMALE,graduate school,SINGLE,32,0,0,0,67374.0,69489.0,70937.0,3200.0,3200.0,2600.0,0
2245,240000.0,MALE,graduate school,MARRIED,34,-1,-1,-1,228.0,23282.0,48595.0,23295.0,49000.0,37573.0,0
19672,430000.0,FEMALE,university,MARRIED,37,0,0,0,17800.0,18175.0,11153.0,2003.0,2000.0,1030.0,0
11656,260000.0,MALE,graduate school,SINGLE,52,-1,-1,-1,582.0,0.0,582.0,0.0,582.0,291.0,0
11587,160000.0,FEMALE,graduate school,SINGLE,29,-1,2,-1,2599.0,1302.0,1852.0,0.0,1852.0,0.0,0
19761,200000.0,FEMALE,university,MARRIED,34,0,-1,-1,7026.0,3815.0,4864.0,6599.0,5748.0,1958.0,0
25627,320000.0,FEMALE,university,MARRIED,30,0,0,0,91029.0,84644.0,87765.0,5005.0,15055.0,16752.0,0
